symbol,time,spot,type,due_date,strike,premium,maturity_type,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs,variação
PETRX396,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.77,1.25,EUROPEAN,28,ATM,-0.425435,0.1062086061400368,0.0354717287641223,-0.0248138608817486,-0.0142228339354163,40.778,47.92,1.25,0.0
PETRW376,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,25.52,0.21,EUROPEAN,5,OTM,-0.196725,0.1491204747715527,0.0105379456520874,-0.0510861312744201,-0.0010951432802153,48.893,21.64,0.21,0.0
PETRX38,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,27.77,1.73,EUROPEAN,28,ATM,-0.535746,0.1116283537534724,0.0359592520203605,-0.0239641710373137,-0.0180838722044036,39.331,58.74,1.73,0.0
PETRX379,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.02,0.95,EUROPEAN,28,ATM,-0.34758,0.0981080213574189,0.033436022781976,-0.0240207309475118,-0.0115408685231166,41.612,40.01,0.95,0.0
PETRX378,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,29.02,2.54,EUROPEAN,28,ITM,-0.665097,0.1024969629856937,0.0329665995166878,-0.0214834326695176,-0.0228859549748335,39.271,71.13,2.54,0.0
PETRX371,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.02,0.64,EUROPEAN,28,OTM,-0.25507,0.0827583624389122,0.0290646034676873,-0.0216548470650277,-0.0084057200461651,42.88,30.3,0.64,0.0
PETRX366,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.77,0.58,EUROPEAN,28,OTM,-0.234917,0.0783436918585709,0.0278052965973412,-0.0209640348048638,-0.0077310966508595,43.334,28.15,0.58,0.0
PETRX364,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,31.27,4.15,EUROPEAN,28,ITM,-0.915101,0.058546525055367,0.0140700279649807,-0.0050711356626623,-0.0322166206092383,29.342,92.93,4.15,0.0
PETRX363,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,30.52,3.58,EUROPEAN,28,ITM,-0.826021,0.0820943615618063,0.0232421078789373,-0.0122827371856661,-0.0288960802798917,34.567,85.4,3.58,0.0
PETRX361,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,31.52,4.35,EUROPEAN,28,ITM,-0.948446,0.0443163336052248,0.0095640352179788,-0.0021113100586995,-0.0334447707349825,26.35,95.71,4.35,0.0
PETRX346,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,18.27,0.08,EUROPEAN,28,OTM,-0.030773,0.0112840456371917,0.0062889323555314,-0.0075693015130091,-0.0010172020203938,68.048,5.02,0.08,0.0
PETRX344,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,29.52,2.82,EUROPEAN,28,ITM,-0.7289559999999999,0.100411965047608,0.0299811870093952,-0.017723128047092,-0.0251234948087815,36.456,76.77,2.82,0.0
PETRX343,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,18.02,0.07,EUROPEAN,28,OTM,-0.0272719999999999,0.0101595893020362,0.0056882841558557,-0.0068795597948791,-0.0009004574801438,68.361,4.51,0.07,0.0
PETRX341,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,22.02,0.22,EUROPEAN,28,OTM,-0.093813,0.0358950722371516,0.0151550319224783,-0.0137310489938768,-0.0030744647181578,51.55,12.59,0.22,0.0
PETRX340,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,20.76,0.75,EUROPEAN,288,OTM,-0.14361,0.0258632764914447,0.0657255561396753,-0.0030731895253753,-0.0531316884296304,30.166,22.91,0.75,0.0
PETRX339,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,28.52,2.17,EUROPEAN,28,ATM,-0.618726,0.109395141282666,0.0344934242532749,-0.0222077767116789,-0.0210759856778324,38.498,66.66,2.17,0.0
PETRX334,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,21.02,0.16,EUROPEAN,28,OTM,-0.067606,0.0261458873207789,0.0118295205852352,-0.0115109758446334,-0.0022172061571406,55.242,9.51,0.16,0.0
PETRX331,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,27.02,1.35,EUROPEAN,28,ATM,-0.452487,0.1090464962330645,0.035847937076018,-0.0246118892544463,-0.0151500195935034,40.138,50.58,1.35,0.0
PETRX330,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,19.76,0.6,EUROPEAN,288,OTM,-0.116896,0.0217555425302272,0.0569955462585142,-0.002777712852859,-0.0431283980172279,31.099,19.54,0.6,0.0
PETRX329,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,20.52,0.13,EUROPEAN,28,OTM,-0.0555799999999999,0.0219433061570914,0.0101511084244419,-0.0101085200802883,-0.0018211095688406,56.483,8.01,0.13,0.0
PETRX321,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,27.27,1.48,EUROPEAN,28,ATM,-0.479835,0.1096545856592063,0.0360581684709022,-0.0247007327006213,-0.0161194467571814,40.149,53.32,1.48,0.0
PETRX319,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,19.77,0.11,EUROPEAN,28,OTM,-0.045409,0.0175123431316926,0.0086408451795741,-0.0091891637065976,-0.0014920380477497,60.244,6.81,0.11,0.0
PETRX317,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,13.02,0.02,EUROPEAN,28,OTM,-0.0064929999999999,0.0021191933421717,0.0016503571748207,-0.0027866319926395,-0.0002181203310652,95.085,1.51,0.02,0.0
PETRX311,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.27,1.04,EUROPEAN,28,ATM,-0.372725,0.1014345620339556,0.0342508843745449,-0.0243301599997703,-0.0123993970575626,41.228,42.57,1.04,0.0
PETRX308,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.52,0.78,EUROPEAN,28,OTM,-0.29913,0.0910672548997065,0.031424842287567,-0.0229363799428643,-0.0098904369662765,42.132,34.96,0.78,0.0
PETRX306,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,18.77,0.09,EUROPEAN,28,OTM,-0.035293,0.0131096855074848,0.0070408964795491,-0.0081615953835786,-0.0011646515762553,65.575,5.6,0.09,0.0
PETRX304,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.52,1.15,EUROPEAN,28,ATM,-0.399095,0.1034545128224402,0.0349431185284276,-0.02478172419797,-0.0133171394667577,41.24,45.29,1.15,0.0
PETRX301,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.52,0.53,EUROPEAN,28,OTM,-0.2167099999999999,0.0737361190679433,0.0265649042175379,-0.0203575890653369,-0.0071262974039781,43.988,26.22,0.53,0.0
PETRX300,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,16.76,0.28,EUROPEAN,288,OTM,-0.057513,0.0117175957427313,0.0334447206794436,-0.0018211171711546,-0.0210451415869145,33.881,11.24,0.28,0.0
PETRX398,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.52,0.36,EUROPEAN,28,OTM,-0.1535459999999999,0.0565024916921371,0.0214311132844353,-0.0173635847806325,-0.0050319848788735,46.311,19.3,0.36,0.0
PETRA345,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,38.52,0.14,EUROPEAN,53,OTM,0.061959,0.0216750279816885,0.0153214072773546,-0.0066178494912579,0.0032695579476308,44.931,4.05,0.14,0.0
PETRX400,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,26.76,2.4,EUROPEAN,288,ATM,-0.392336,0.0522789449046351,0.111548675030827,-0.0038692344153971,-0.1491648902748502,25.328,49.9,2.4,0.0
PETRX410,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,27.76,2.8,EUROPEAN,288,ATM,-0.447288,0.0559946253885401,0.1147791095669438,-0.0036626772313798,-0.1707873460161669,24.332,55.08,2.8,0.0
PETRA341,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,27.52,2.28,EUROPEAN,53,ATM,0.538404,0.0686041395327269,0.0498064579550179,-0.0226711079533643,0.0261746565429932,46.147,45.41,2.28,0.0
PETRA336,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,27.02,2.52,EUROPEAN,53,ATM,0.572648,0.0676188149183753,0.0492065357999534,-0.0225155824823341,0.0276397102141991,46.256,48.84,2.52,0.0
PETRA332,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,28.02,1.96,EUROPEAN,53,ATM,0.500905,0.0721180624651639,0.0500383743390267,-0.0217511352241042,0.0246907140856776,44.103,42.07,1.96,0.0
PETRA331,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,26.52,2.61,EUROPEAN,53,ATM,0.608878,0.0713673555658084,0.04816322564193,-0.0206056640975588,0.0295344308663223,42.897,53.18,2.61,0.0
PETRA327,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,38.02,0.16,EUROPEAN,53,OTM,0.069617,0.0237740385652955,0.0167699753243626,-0.0072320330178053,0.0036679326117813,44.837,4.61,0.16,0.0
PETRA321,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,25.52,3.23,EUROPEAN,53,ITM,0.678876,0.0647981212394546,0.0449201591060015,-0.0198907631689272,0.0322568595767304,44.065,60.35,3.23,0.0
PETRA316,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,25.02,3.78,EUROPEAN,53,ITM,0.699695,0.055885815002077,0.0436305083432223,-0.0216448602178432,0.0322976370005592,49.625,61.64,3.78,0.0
PETRA302,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,36.02,0.21,EUROPEAN,53,OTM,0.092909,0.031805220038762,0.0208542874998515,-0.0083847135554773,0.0049026529448725,41.678,6.5,0.21,0.0
PETRA297,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,23.52,4.79,EUROPEAN,53,ITM,0.785382,0.0465072502248072,0.0366110553877495,-0.018607251839216,0.0351023513164118,50.038,71.26,4.79,0.0
PETRA292,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,24.52,4.08,EUROPEAN,53,ITM,0.730754,0.0534423046342608,0.0414141954684599,-0.020507454432558,0.033453313643856,49.258,65.14,4.08,0.0
PETRA287,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,35.52,0.24,EUROPEAN,53,OTM,0.104353,0.0348017688724713,0.0227054794477077,-0.0090905956827606,0.0054977943425803,41.471,7.39,0.24,0.0
PETRA286,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,24.02,4.01,EUROPEAN,53,ITM,0.801978,0.0577394552197267,0.0349054853554337,-0.0140763404387239,0.0376974243086627,38.427,74.94,4.01,0.0
PETRA278,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,35.02,0.29,EUROPEAN,53,OTM,0.121239,0.0383485424927135,0.025272865312649,-0.0102278628564438,0.0063638995632016,41.891,8.68,0.29,0.0
PETRA275,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,34.52,0.34,EUROPEAN,53,OTM,0.137901,0.0417921566209291,0.0276316644027895,-0.0112276735182458,0.0072171610224917,42.027,9.98,0.34,0.0
PETRA272,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,21.52,6.35,EUROPEAN,53,ITM,0.877369,0.0318213066485201,0.025476184111177,-0.0136313342879383,0.037112637086145,50.889,82.34,6.35,0.0
PETRA271,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,20.52,7.45,EUROPEAN,53,ITM,0.878063,0.0259534336672599,0.0253749637099357,-0.0161919143542757,0.034839055088745,62.147,81.07,7.45,0.0
PETRA266,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,21.02,6.63,EUROPEAN,53,ITM,0.922158,0.0262442357658411,0.0182647008777607,-0.0090979720429115,0.0391000118023147,44.237,88.82,6.63,0.0
PETRA265,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,37.02,0.18,EUROPEAN,53,OTM,0.079346,0.0272953179758431,0.0185313608195685,-0.0077024799641675,0.0041855165485031,43.155,5.4,0.18,0.0
PETRA257,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,34.02,0.39,EUROPEAN,53,OTM,0.154553,0.0452307228763938,0.0298309190686686,-0.0121024556348783,0.0080699335367143,41.922,11.33,0.39,0.0
PETRA255,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,36.52,0.22,EUROPEAN,53,OTM,0.09313,0.0303900669406751,0.020890912477748,-0.0087963971845543,0.0048942986567932,43.695,6.4,0.22,0.0
PETRA247,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,33.52,0.44,EUROPEAN,53,OTM,0.171383,0.0487443334996472,0.031904996584066,-0.0128598271071274,0.0089328267488884,41.605,12.72,0.44,0.0
PETRA235,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,33.02,0.52,EUROPEAN,53,OTM,0.194675,0.0523250064222257,0.0345465104008457,-0.0140587460267862,0.0101043311300141,41.967,14.61,0.52,0.0
PETRA232,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,32.52,0.58,EUROPEAN,53,OTM,0.213995,0.0559908326930982,0.0365490939525411,-0.0147252693140431,0.0110895488227226,41.493,16.28,0.58,0.0
PETRA191,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,12.52,15.0,EUROPEAN,53,ITM,0.977628,0.0044281738772882,0.0066770344977421,-0.0069689778594627,0.0246872492901592,95.845,94.15,15.0,0.0
PETRX96,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,22.27,0.22,EUROPEAN,28,OTM,-0.0972809999999999,0.0384071121926145,0.0155653587173148,-0.0135267087648887,-0.0031790932138944,49.482,12.88,0.22,0.0
PETRX450,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,31.76,5.0,EUROPEAN,288,ITM,-0.685254,0.0580914044729143,0.1030705984090864,-0.00189542052439,-0.2697674074686007,21.062,76.04,5.0,0.0
PETRX439,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,30.77,3.76,EUROPEAN,28,ITM,-0.856787,0.0758984702155393,0.0204552522723661,-0.0098750800812785,-0.0300241499318422,32.906,88.01,3.76,0.0
PETRX430,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,29.76,3.64,EUROPEAN,288,ITM,-0.574426,0.0632199553175713,0.1137705057921903,-0.0026927643279584,-0.2198362156895816,21.362,66.13,3.64,0.0
PETRX411,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,28.02,1.86,EUROPEAN,28,ATM,-0.564432,0.1122008461806206,0.0356323661838035,-0.0233084197140584,-0.019093700015303,38.775,61.47,1.86,0.0
PETRX401,2022-11-07T00:00:00.000Z,"{'price': 27.15, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.77,0.4,EUROPEAN,28,OTM,-0.168305,0.0605947376431907,0.0227544941227444,-0.0182356955769214,-0.0055216306553827,45.85,20.95,0.4,0.0
PETRX178,2022-11-08T00:00:00.000Z,"{'price': 27.35, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,29.77,2.79,EUROPEAN,28,ITM,-0.749966,0.1028608774251191,0.0289726610136586,-0.0156841136180757,-0.0258906020966509,33.89,78.45,2.79,0.0
PETRM314,2022-11-04T00:00:00.000Z,"{'price': 28.3, 'symbol': 'PETR4'}",PUT,2023-01-20T00:00:00.000Z,22.27,0.35,EUROPEAN,55,OTM,-0.108149,0.0303543842948505,0.0245591159767042,-0.0100634994206939,-0.0074438340466489,46.287,15.38,0.35,0.0
PETRM3,2022-11-04T00:00:00.000Z,"{'price': 28.3, 'symbol': 'PETR4'}",PUT,2023-01-20T00:00:00.000Z,18.77,0.12,EUROPEAN,55,OTM,-0.038173,0.0116291011983479,0.0109676944877634,-0.0052844221664,-0.002619680885215,53.955,6.42,0.12,0.0
PETRX261,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,33.02,3.39,EUROPEAN,33,ITM,-0.809008,0.0862700603532356,0.0294163128445505,-0.0108298644916957,-0.0360733141672949,29.204,83.64,3.39,0.0
PETRX258,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,21.52,0.13,EUROPEAN,33,OTM,-0.046432,0.0155363853095386,0.0105032944357752,-0.0090940401561953,-0.001985798971078,57.901,7.07,0.13,0.0
PETRX252,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.27,0.35,EUROPEAN,33,OTM,-0.132156,0.0437194957445091,0.0231198253897697,-0.015524742250673,-0.0056259689573462,45.292,17.05,0.35,0.0
PETRX249,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,11.77,0.02,EUROPEAN,33,OTM,-0.0048289999999999,0.0012032830777186,0.0015148265454269,-0.0024616744207923,-0.0002150184559181,107.821,1.4,0.02,0.0
PETRX243,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,34.27,4.42,EUROPEAN,33,ITM,-0.918676,0.0538305610696237,0.0162645842388334,-0.003849181843639,-0.0417103790007883,25.877,93.19,4.42,0.0
PETRX239,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,33.27,3.63,EUROPEAN,33,ITM,-0.818387,0.0807310335917631,0.0285126467913794,-0.010840185267065,-0.036754375355749,30.249,84.58,3.63,0.0
PETRX238,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,32.77,3.36,EUROPEAN,33,ITM,-0.7455780000000001,0.0859441955297692,0.034656452178346,-0.0161014169296329,-0.0335538008708213,34.536,78.4,3.36,0.0
PETRX236,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,20.02,0.1,EUROPEAN,33,OTM,-0.0333409999999999,0.0106067518372701,0.0080225620133548,-0.0077873046516731,-0.0014346371521471,64.78,5.49,0.1,0.0
PETRX234,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,32.02,2.75,EUROPEAN,33,ITM,-0.69017,0.0978231841595678,0.0381120590634843,-0.0174146854692448,-0.0305883695684722,33.368,73.14,2.75,0.0
PETRX231,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,16.52,0.05,EUROPEAN,33,OTM,-0.0146659999999999,0.0042528693504213,0.0040136041945458,-0.0048766037195697,-0.0006389719830558,80.828,2.96,0.05,0.0
PETRX229,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,19.02,0.07,EUROPEAN,33,OTM,-0.0235619999999999,0.0076497979316044,0.006008736324852,-0.0060632661727843,-0.001012979099685,67.273,4.08,0.07,0.0
PETRX228,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,32.27,2.92,EUROPEAN,33,ITM,-0.7153780000000001,0.0952648971725396,0.0366615253916238,-0.016381462060073,-0.031796715007819,32.96,75.44,2.92,0.0
PETRX221,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.27,0.25,EUROPEAN,33,OTM,-0.0961199999999999,0.0331253211324521,0.0184215831331777,-0.0130464848515602,-0.0040858641013727,47.629,12.89,0.25,0.0
PETRX264,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,35.27,5.35,EUROPEAN,33,ITM,-0.967315,0.0281509142928685,0.0078924634927261,-0.0001544460463523,-0.0448301059954322,24.012,97.32,5.35,0.0
PETRX21,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,9.07,0.01,EUROPEAN,33,OTM,-0.00219,0.0005060701261713,0.0007437442836274,-0.0014124284976221,-9.871505002925692e-05,125.87,0.83,0.01,0.0
PETRX198,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,31.02,2.22,EUROPEAN,33,ATM,-0.578418,0.0977642047899366,0.0422722942318616,-0.0221721051996882,-0.0255245693089041,37.033,63.0,2.22,0.0
PETRX194,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,14.52,0.03,EUROPEAN,33,OTM,-0.008383,0.0023567260898137,0.0024679819029567,-0.0033315768592848,-0.0003670957592527,89.689,1.94,0.03,0.0
PETRX187,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.02,0.18,EUROPEAN,33,OTM,-0.067689,0.0233334655977191,0.0141377327591531,-0.0109412333429461,-0.0028825165382735,51.893,9.59,0.18,0.0
PETRX186,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,15.02,0.03,EUROPEAN,33,OTM,-0.0087599999999999,0.0025589750342408,0.0025650155171798,-0.003313269254133,-0.0003818358749946,85.848,1.95,0.03,0.0
PETRX185,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,30.02,1.67,EUROPEAN,33,ATM,-0.4807019999999999,0.0976474978096309,0.0430573156208713,-0.0233658718361353,-0.0209834231027287,37.765,53.52,1.67,0.0
PETRX184,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,30.27,1.78,EUROPEAN,33,ATM,-0.505878,0.0993661321646643,0.0431031310467405,-0.0229228985520544,-0.0221119226175298,37.152,55.93,1.78,0.0
PETRX178,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,29.77,1.53,EUROPEAN,33,ATM,-0.456433,0.0977575243822419,0.0428504978729615,-0.0231709167495981,-0.0198511198349747,37.542,51.05,1.53,0.0
PETRX171,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,29.27,1.33,EUROPEAN,33,ATM,-0.4084299999999999,0.09324170621311,0.0419671462067325,-0.0234382754591695,-0.0177122138484811,38.549,46.33,1.33,0.0
PETRX165,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,28.77,1.14,EUROPEAN,33,ATM,-0.362718,0.0884106563432223,0.0405295791648351,-0.0231603832096722,-0.0156759127496782,39.262,41.72,1.14,0.0
PETRX159,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,28.27,0.97,EUROPEAN,33,OTM,-0.3195449999999999,0.0828110707075749,0.0386187301292883,-0.0225365234760549,-0.0137651539534436,39.941,37.28,0.97,0.0
PETRX136,2022-11-01T00:00:00.000Z,"{'price': 29.86, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.77,0.41,EUROPEAN,33,OTM,-0.1536819999999999,0.0498103885543591,0.0256032591934324,-0.0166812246602586,-0.0065462239985543,44.023,19.45,0.41,0.0
