symbol,time,spot,type,due_date,strike,premium,maturity_type,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs,variação
VALEX697,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,66.41,1.3,EUROPEAN,30,OTM,-0.228414,0.0328669854953826,0.0754022110821241,-0.0449806447923439,-0.0211940256735843,36.917,26.87,1.3,0.0
VALEX684,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,68.41,1.78,EUROPEAN,30,OTM,-0.2986339999999999,0.0393801524476648,0.0864957132752713,-0.0490983381002866,-0.0278051814542639,35.344,34.22,1.78,0.0
VALEX682,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,64.91,1.0,EUROPEAN,30,OTM,-0.182919,0.0281073314934731,0.0660749043236514,-0.0405301932486303,-0.0169237853730811,37.829,21.95,1.0,0.0
VALEX677,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,64.41,0.9,EUROPEAN,30,OTM,-0.168095,0.0265827839038436,0.0626277694654046,-0.0385362377055472,-0.0155296238108301,37.911,20.3,0.9,0.0
VALEX672,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,63.91,0.82,EUROPEAN,30,OTM,-0.155159,0.0250394130410683,0.0594421362318542,-0.0368907168728692,-0.0143217655940052,38.201,18.87,0.82,0.0
VALEX724,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,72.41,3.22,EUROPEAN,30,ATM,-0.477072,0.0492227369741116,0.0992866078064139,-0.0507200916092108,-0.0448672990033673,32.458,52.17,3.22,0.0
VALEK94,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,94.84,0.01,EUROPEAN,8,OTM,0.004418,0.0017386591689227,0.0016581674348685,-0.0060519267585424,9.763814417322516e-05,58.161,0.32,0.01,0.0
VALEX772,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,73.91,3.93,EUROPEAN,30,ATM,-0.5537540000000001,0.0508432370320649,0.0985467252305334,-0.0477400139944561,-0.0523081975431777,31.19,59.59,3.93,0.0
VALEX784,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,78.41,6.75,EUROPEAN,30,ITM,-0.788518,0.0427640151185547,0.0721417918739227,-0.0275824315202204,-0.0758578844267477,27.146,81.46,6.75,0.0
VALEA799,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,72.91,5.0,EUROPEAN,53,ATM,0.515377,0.0297850588665571,0.131393004864788,-0.0528780261682542,0.0673858349217431,40.607,44.13,5.0,0.0
VALEA789,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,71.91,5.95,EUROPEAN,53,ATM,0.547657,0.0270631524810293,0.1305512110566859,-0.0573417146750368,0.0702672175457145,44.405,46.66,5.95,0.0
VALEA759,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,68.91,7.15,EUROPEAN,53,ATM,0.631943,0.027323451911866,0.1242318247282828,-0.0520889930675371,0.0804835492443139,41.853,55.77,7.15,0.0
VALEA479,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,47.91,25.72,EUROPEAN,53,ITM,0.898175,0.0065329668706725,0.0586117890787704,-0.0487470418119085,0.0816698733564966,82.586,81.39,25.72,0.0
VALEX902,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,86.91,14.46,EUROPEAN,30,ITM,-0.995619,0.0025901566080935,0.0032035818674666,0.005793960083566,-0.1028496615719823,19.903,99.64,14.46,0.0
VALEX887,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,85.41,13.0,EUROPEAN,30,ITM,-0.979117,0.0087468814471669,0.0125199200163238,0.0018399569487755,-0.0996922719835644,23.033,98.28,13.0,0.0
VALEX842,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,80.91,8.72,EUROPEAN,30,ITM,-0.905627,0.0284669001583666,0.0419287566880831,-0.0106777419303051,-0.0882759169555435,23.701,91.87,8.72,0.0
VALEX774,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,70.41,2.44,EUROPEAN,30,ATM,-0.38286,0.0448071428350883,0.0951322469145509,-0.0517808559126921,-0.0358353580936143,34.165,42.85,2.44,0.0
VALEX832,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,79.91,7.82,EUROPEAN,30,ITM,-0.876538,0.0344188183576423,0.0508739071160892,-0.0145202972387103,-0.0847025427864443,23.785,89.25,7.82,0.0
VALEX812,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,77.91,6.4,EUROPEAN,30,ITM,-0.7620439999999999,0.0446138831947223,0.0771350021147878,-0.0308894040493602,-0.0731641786524496,27.822,79.07,6.4,0.0
VALEX807,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,77.41,6.09,EUROPEAN,30,ITM,-0.7325729999999999,0.0458363170778713,0.0820297441556957,-0.0346875509178144,-0.0702602650228747,28.798,76.42,6.09,0.0
VALEX804,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,73.41,3.72,EUROPEAN,30,ATM,-0.526888,0.0498855091902314,0.099225034020618,-0.049615443447642,-0.0497473245961155,32.007,57.06,3.72,0.0
VALEX803,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,80.41,8.24,EUROPEAN,30,ITM,-0.897877,0.0308711192956157,0.0444243646621869,-0.0113425739604102,-0.087037935616163,23.156,91.14,8.24,0.0
VALEX80,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,58.41,0.31,EUROPEAN,30,OTM,-0.063073,0.011605274279455,0.0308771346407405,-0.0216464480086971,-0.0057941076104721,42.814,8.35,0.31,0.0
VALEX797,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,76.41,5.46,EUROPEAN,30,ITM,-0.679029,0.0477872225629023,0.0892605507581187,-0.0403884044367959,-0.0649047828801489,30.057,71.52,5.46,0.0
VALEX794,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,79.41,7.0,EUROPEAN,30,ITM,-0.976404,0.0167951568055696,0.013879529035479,0.0030781805780681,-0.0923160446785923,13.298,97.88,7.0,0.0
VALEX822,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,78.91,7.0,EUROPEAN,30,ITM,-0.832618,0.0407078473218897,0.062456758870036,-0.0203699369286454,-0.0799486982489252,24.689,85.31,7.0,0.0
VALEW603,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,60.34,0.07,EUROPEAN,8,OTM,-0.0265969999999999,0.0092080888156107,0.0078822177995132,-0.0255599269323229,-0.0006290514019683,52.203,3.29,0.07,0.0
VALEK951,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,91.84,0.02,EUROPEAN,8,OTM,0.008565,0.0032231209897503,0.0029801938923233,-0.0105501519023967,0.0001890701282863,56.388,0.65,0.02,0.0
VALEL11,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,94.91,0.12,EUROPEAN,28,OTM,0.031492,0.0068982029252542,0.0169689776488381,-0.0131579013028855,0.0023814751558605,42.862,2.26,0.12,0.0
VALEP758,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,72.55,5.54,EUROPEAN,117,ATM,-0.461763,0.028578032588004,0.1944684153295556,-0.0205077936829581,-0.1798036525104124,28.375,53.88,5.54,0.0
VALEP748,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,71.55,4.96,EUROPEAN,117,ATM,-0.433486,0.0286259747827989,0.1926452188432799,-0.0202362676540542,-0.1676753303967491,28.062,50.95,4.96,0.0
VALEP728,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,69.55,4.26,EUROPEAN,117,ATM,-0.378179,0.0263959304319953,0.1861859221325694,-0.0209071464793001,-0.1459702276886096,29.412,45.63,4.26,0.0
VALEP708,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,67.55,3.5,EUROPEAN,117,OTM,-0.325764,0.024596275950283,0.1764235203184667,-0.020414076301757,-0.1249518005057467,29.909,40.21,3.5,0.0
VALEP698,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,66.55,3.22,EUROPEAN,117,OTM,-0.3020819999999999,0.0233343472207433,0.1708006511120696,-0.0202999000105525,-0.1157494868969221,30.522,37.81,3.22,0.0
VALEM98,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,76.41,6.07,EUROPEAN,53,ITM,-0.6592990000000001,0.0421337870715425,0.1208633311030661,-0.0258657846640927,-0.1124223789775569,26.406,70.25,6.07,0.0
VALEM92,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,70.41,1.54,EUROPEAN,53,ATM,-0.365569,0.0640643000757069,0.1239529846493265,-0.0186194165293393,-0.0584965025236413,17.81,39.67,1.54,0.0
VALEM860,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,64.41,1.53,EUROPEAN,53,OTM,-0.2149499999999999,0.0253311565327552,0.0962924443347047,-0.0304398889409199,-0.0357086043080693,34.992,26.47,1.53,0.0
VALEM829,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,75.91,5.81,EUROPEAN,53,ITM,-0.6346430000000001,0.0421057206707077,0.123928923980575,-0.0275948576234674,-0.1081487525005837,27.093,68.03,5.81,0.0
VALEM824,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,75.41,5.62,EUROPEAN,53,ATM,-0.608006,0.0412909765005082,0.1266418467818625,-0.0298165717764924,-0.1037228941936854,28.233,65.67,5.62,0.0
VALEM819,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,74.91,5.45,EUROPEAN,53,ATM,-0.58256,0.0402607418882385,0.128664920546205,-0.0319524282499453,-0.0995190129053108,29.418,63.43,5.45,0.0
VALEM799,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,72.91,4.28,EUROPEAN,53,ATM,-0.502884,0.0409631455822612,0.1314872699505818,-0.0334440412701276,-0.085014873312215,29.548,55.68,4.28,0.0
VALEM789,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,71.91,3.86,EUROPEAN,53,ATM,-0.461793,0.039605066049776,0.1308870716246014,-0.0346232825072626,-0.0779204675345062,30.421,51.74,3.86,0.0
VALEM779,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,70.91,3.48,EUROPEAN,53,ATM,-0.422801,0.0379259572394408,0.1290208866044471,-0.0354283028366102,-0.0712275211981228,31.315,47.96,3.48,0.0
VALEM764,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,69.41,2.93,EUROPEAN,53,ATM,-0.3678439999999999,0.0353958348400241,0.1242080936577333,-0.0355199162019031,-0.0617636359353914,32.302,42.49,2.93,0.0
VALES700,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-07-21T00:00:00.000Z,66.66,3.75,EUROPEAN,183,OTM,-0.307755,0.0210330382420135,0.2153831891436672,-0.0140124949400297,-0.1878532042222271,27.3,39.37,3.75,0.0
VALET700,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2024-08-16T00:00:00.000Z,70.0,5.81,EUROPEAN,463,ATM,-0.357641,0.0184123557434568,0.3636262172108951,-0.0056706514523933,-0.5790001982813193,20.81,46.7,5.81,0.0
VALEW453,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,45.34,0.01,EUROPEAN,8,OTM,-0.0026049999999999,0.0006580058124876,0.001031344545558,-0.006145672583334,-6.260134614540053e-05,95.585,0.44,0.01,0.0
VALEW468,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,46.84,0.01,EUROPEAN,8,OTM,-0.002788,0.0007482592759331,0.0010967799891612,-0.0061107971929513,-6.679744516745755e-05,89.389,0.45,0.01,0.0
VALEW593,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,59.34,0.06,EUROPEAN,8,OTM,-0.0221529999999999,0.0074990158281253,0.0067604673377441,-0.0230986677541629,-0.0005244956899599,54.978,2.79,0.06,0.0
VALEW588,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,58.84,0.05,EUROPEAN,8,OTM,-0.018711,0.0064453602948381,0.0058587131423356,-0.020187314338929,-0.0004427742018001,55.433,2.37,0.05,0.0
VALEW583,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,58.34,0.05,EUROPEAN,8,OTM,-0.0180989999999999,0.0060447525996503,0.0056953166138861,-0.0203456198447773,-0.0004288318010301,57.459,2.32,0.05,0.0
VALEW573,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,57.34,0.04,EUROPEAN,8,OTM,-0.0143649999999999,0.0047835116896899,0.0046722955591974,-0.0173093048808078,-0.0003404558411659,59.566,1.87,0.04,0.0
VALEW568,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,56.84,0.04,EUROPEAN,8,OTM,-0.0139259999999999,0.0045058529514638,0.0045491078943319,-0.0174227735965579,-0.0003304362021827,61.569,1.83,0.04,0.0
VALEW563,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,56.34,0.04,EUROPEAN,8,OTM,-0.013518,0.0042520361313718,0.0044337315055129,-0.0175410188662634,-0.0003211304646264,63.59,1.8,0.04,0.0
VALEW548,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,54.84,0.03,EUROPEAN,8,OTM,-0.0099339999999999,0.0030863627771968,0.0033932951468515,-0.0141607199193162,-0.0002361840437911,67.049,1.36,0.03,0.0
VALEM76,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,69.91,3.14,EUROPEAN,53,ATM,-0.386162,0.0359908871739586,0.1261003169358517,-0.0359157900916812,-0.0649741961241982,32.252,44.38,3.14,0.0
VALEW538,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,53.84,0.03,EUROPEAN,8,OTM,-0.0093999999999999,0.0027746250605101,0.0032333560684554,-0.0143054740588406,-0.0002239857462566,71.067,1.31,0.03,0.0
VALEW523,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,52.34,0.01,EUROPEAN,8,OTM,-0.003615,0.0012439448581485,0.0013854130417671,-0.0058596197216756,-8.565018902573153e-05,67.919,0.52,0.01,0.0
VALEW498,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,49.84,0.02,EUROPEAN,8,OTM,-0.0055939999999999,0.001492918889642,0.0020460421093774,-0.0106543244031039,-0.0001339764634807,83.578,0.85,0.02,0.0
VALEW495,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,49.59,0.01,EUROPEAN,8,OTM,-0.003151,0.0009528498087114,0.0012245775874312,-0.0059797573998933,-7.506142318787875e-05,78.375,0.48,0.01,0.0
VALEW488,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,48.84,0.02,EUROPEAN,8,OTM,-0.005341,0.0013644781282191,0.0019634474692129,-0.0107367694157302,-0.000128204846046,87.754,0.83,0.02,0.0
VALEW480,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,48.09,0.02,EUROPEAN,8,OTM,-0.005166,0.0012782523133111,0.0019062074627734,-0.0108037193392797,-0.0001242221795088,90.943,0.81,0.02,0.0
VALEW478,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,47.84,0.01,EUROPEAN,8,OTM,-0.002916,0.0008161242214524,0.0011419829472667,-0.006073158817298,-6.97109315165332e-05,85.333,0.46,0.01,0.0
VALEW475,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,47.59,0.01,EUROPEAN,8,OTM,-0.002877,0.0007971475675686,0.0011282812007588,-0.0060696388385234,-6.881819781699274e-05,86.317,0.46,0.01,0.0
VALEW533,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,53.34,0.02,EUROPEAN,8,OTM,-0.00665,0.0020933589124371,0.0023850002683161,-0.0103173704606694,-0.0001580737124625,69.48,0.93,0.02,0.0
VALEM759,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,68.91,2.71,EUROPEAN,53,ATM,-0.349313,0.0348822590411761,0.1219955009271972,-0.0348441746792856,-0.0584999816235151,32.194,40.53,2.71,0.0
VALEM712,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,67.91,2.48,EUROPEAN,53,OTM,-0.318117,0.0322944247013746,0.1175762482337622,-0.0351624550361419,-0.05330075857259,33.514,37.48,2.48,0.0
VALEM702,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,66.91,2.19,EUROPEAN,53,OTM,-0.286917,0.0303065133564188,0.1122558740558515,-0.0342979685160895,-0.04797489405788,34.096,34.24,2.19,0.0
VALEL802,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,76.91,2.06,EUROPEAN,28,OTM,0.339883,0.0373977863405148,0.0877680792492608,-0.0658647559804357,0.0248525874543234,40.892,29.15,2.06,0.0
VALEL782,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,74.91,2.74,EUROPEAN,28,ATM,0.41423,0.0394659706994955,0.0933557293887669,-0.0708551785569871,0.0300340722034654,41.216,36.16,2.74,0.0
VALEL772,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,73.91,3.2,EUROPEAN,28,ATM,0.454758,0.0393316899385723,0.0949579504543225,-0.073671255353423,0.0327593878536583,42.067,39.98,3.2,0.0
VALEL762,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,72.91,3.7,EUROPEAN,28,ATM,0.494683,0.0387890261127493,0.0955647725175779,-0.0757846190992856,0.0353920242239374,42.928,43.79,3.7,0.0
VALEL752,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,71.91,4.25,EUROPEAN,28,ATM,0.533699,0.0377843369077124,0.0952320145839569,-0.0773886033254175,0.0378965981995934,43.916,47.54,4.25,0.0
VALEL742,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,70.91,4.87,EUROPEAN,28,ATM,0.571147,0.036204027839369,0.0940492745419941,-0.0788888830807817,0.0401981265924197,45.263,51.13,4.87,0.0
VALEL732,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,69.91,5.65,EUROPEAN,28,ATM,0.605161,0.033488786780478,0.0922333601166186,-0.0820415437423419,0.0420476191560888,47.988,54.25,5.65,0.0
VALEL842,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,80.91,1.08,EUROPEAN,28,OTM,0.211105,0.0300824422236604,0.0692562930384941,-0.0507279926142996,0.0156579144864118,40.114,17.46,1.08,0.0
VALEL722,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,68.91,5.9,EUROPEAN,28,ATM,0.645246,0.0348874492971134,0.0891666687499655,-0.0741203214526591,0.0449708769588923,44.533,58.87,5.9,0.0
VALEL702,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,66.91,8.04,EUROPEAN,28,ITM,0.688813,0.0267023053799242,0.0846580263376217,-0.086802623981012,0.0460721971136832,55.242,62.11,8.04,0.0
VALEL682,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,64.91,8.91,EUROPEAN,28,ITM,0.761991,0.0260692300506078,0.0741365031650539,-0.0692380513707925,0.0509491361880585,49.551,70.8,8.91,0.0
VALEL662,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,62.91,10.68,EUROPEAN,28,ITM,0.799927,0.0216219822512741,0.0670841431579032,-0.0684747607724581,0.0520118829065947,54.06,74.57,10.68,0.0
VALEL652,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,61.91,11.53,EUROPEAN,28,ITM,0.818718,0.019812808439794,0.0631425547620322,-0.0663669678454253,0.0525679970338374,55.53,76.59,11.53,0.0
VALEL613,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,43.91,28.5,EUROPEAN,28,ITM,0.957637,0.0039741111129801,0.0216278282860777,-0.0398227512623477,0.0448059593260552,94.825,92.04,28.5,0.0
VALEL559,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,55.91,17.6,EUROPEAN,28,ITM,0.861594,0.0115819541187352,0.0529080323126306,-0.0787183004188668,0.0492474277245468,79.595,79.45,17.6,0.0
VALEL130,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,114.91,0.02,EUROPEAN,28,OTM,0.005225,0.0011865182673375,0.0036023621654842,-0.0034312055399695,0.0003950495298419,52.901,0.31,0.02,0.0
VALEL712,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,67.91,7.0,EUROPEAN,28,ITM,0.668345,0.0301399336198432,0.0869322315671849,-0.0812719017551853,0.0455932759674375,50.256,60.56,7.0,0.0
VALEL100,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,96.91,0.09,EUROPEAN,28,OTM,0.02413,0.0054475090102639,0.0135913289043304,-0.0106813056057656,0.0018268868437326,43.472,1.7,0.09,0.0
VALEL862,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,82.91,0.88,EUROPEAN,28,OTM,0.173892,0.025612864831985,0.0615055965471786,-0.0468768644184408,0.0129084540196173,41.841,14.04,0.88,0.0
VALEL882,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,84.91,0.58,EUROPEAN,28,OTM,0.126439,0.0212585402163414,0.0497110167444729,-0.0368437879515425,0.0094523706231073,40.744,10.04,0.58,0.0
VALEM692,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,65.91,1.92,EUROPEAN,53,OTM,-0.257397,0.0282938657208172,0.1063547478458828,-0.033096810698097,-0.0429448880127776,34.602,31.11,1.92,0.0
VALEM687,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,65.41,1.03,EUROPEAN,53,OTM,-0.1961079999999999,0.0310496054058907,0.0911863089881433,-0.0220553137938687,-0.0318090143361473,27.034,23.22,1.03,0.0
VALEM672,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,63.91,1.45,EUROPEAN,53,OTM,-0.2038029999999999,0.0241933823411514,0.0933214461411916,-0.0299826322709329,-0.0338554638829241,35.507,25.29,1.45,0.0
VALEM667,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,63.41,1.4,EUROPEAN,53,OTM,-0.1947109999999999,0.0230187718142934,0.0907911207438542,-0.0298760875971337,-0.0323759864788336,36.307,24.38,1.4,0.0
