symbol,time,spot,type,due_date,strike,premium,maturity_type,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs
VALEM922,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,88.91,6.04,EUROPEAN,38,ITM,-0.662956,0.04202885193799814,0.1197418739247018,-0.03682709823182192,-0.09352253765779274,26.498,69.97,6.0401
VALEM927,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,89.41,6.33,EUROPEAN,38,ITM,-0.686925,0.041633324564248175,0.11617629885861856,-0.0345674805367016,-0.09701174194031513,25.954,72.17,6.33
VALEM932,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,89.91,6.64,EUROPEAN,38,ITM,-0.710439,0.04095694361281424,0.11216150199370013,-0.032301303251933644,-0.10047339705100251,25.47,74.33,6.6401
VALEM94,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,72.41,0.79,EUROPEAN,38,OTM,-0.12312100000000004,0.01673871806802549,0.06678780501748173,-0.03172416399720219,-0.01686835832500545,37.11,15.5,0.79
VALEM942,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,90.91,7.27,EUROPEAN,38,ITM,-0.759808,0.03915140962440935,0.10197957841893311,-0.026838624406022485,-0.10770937105928834,24.226,78.81,7.27
VALEM947,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,91.41,7.59,EUROPEAN,38,ITM,-0.7861480000000001,0.03791558721134049,0.09551111241482939,-0.023573051355835102,-0.11154583799444318,23.429,81.17,7.59
VALEM952,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,91.91,7.94,EUROPEAN,38,ITM,-0.810588,0.03626475427774673,0.0888111496297201,-0.020554375120019442,-0.11518551794238117,22.777,83.36,7.94
VALEM96,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,74.41,1.05,EUROPEAN,38,OTM,-0.15908100000000003,0.02058796061600549,0.07948143587624704,-0.036401698079699514,-0.021839192097712762,35.906,19.52,1.05
VALEM962,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,92.91,8.63,EUROPEAN,38,ITM,-0.866817,0.03169128328129177,0.07053306880309904,-0.01271705522939459,-0.12338578547383025,20.7,88.33,8.63
VALEM969,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,96.91,11.5,EUROPEAN,38,ITM,-1.0,0.0,0.0,0.007668108837340353,-0.14569440530625555,0.0,100.0,12.1782
VALEM972,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,93.91,9.0,EUROPEAN,38,ITM,-1.0,0.0,0.0,0.007430730584198044,-0.14118420805190857,0.0,100.0,9.1872
VALEM974,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,97.41,12.94,EUROPEAN,38,ITM,-0.923834,0.01793144147999093,0.04696466352216615,-0.007835179399690292,-0.1371448733913946,24.36,93.65,12.94
VALEM98,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,76.41,1.39,EUROPEAN,38,OTM,-0.20338900000000004,0.024791065518099127,0.09272757675766734,-0.04097175237441312,-0.027993591758735857,34.788,24.37,1.39
VALEM982,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,94.91,9.84,EUROPEAN,38,ITM,-0.32550599999999996,0.003842747016500299,0.11809090183920161,-0.4385238117868638,-0.10624319464748012,285.821,74.46,42.9701
VALEM987,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,95.41,10.22,EUROPEAN,38,ITM,-0.563061,0.013159107657709503,0.12917520380111788,-0.14992506042277365,-0.0998509701654426,91.3,69.61,18.6719
VALEM989,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,98.91,12.72,EUROPEAN,38,ITM,-0.960055,0.011790683069308052,0.028224900730026866,-0.0007008536807265302,-0.14378707480455477,22.265,96.7,14.2863
VALEM999,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,99.91,13.51,EUROPEAN,38,ITM,-1.0,0.0,0.0,0.00790548709048266,-0.15020460256060253,0.0,100.0,15.1691
VALEN630,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,59.66,0.33,EUROPEAN,58,OTM,-0.04114499999999999,0.004834185856475301,0.03571806901001442,-0.013561467281050598,-0.008756000729466338,45.024,6.41,0.33
VALEN720,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,68.66,0.95,EUROPEAN,58,OTM,-0.11273299999999997,0.011975789177474624,0.07752317009343705,-0.02553096453065555,-0.024095902434624495,39.446,15.32,0.9501
VALEN721,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,72.16,1.2,EUROPEAN,58,OTM,-0.149617,0.01624403593761894,0.0942918780427689,-0.027654330827292458,-0.031839471402622575,35.372,19.26,1.2
VALEN741,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,74.16,1.6,EUROPEAN,58,OTM,-0.18878099999999998,0.019007847465158077,0.10949527972751602,-0.03174197124052638,-0.040371268956495426,35.103,23.76,1.5999
VALEN760,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,72.66,1.3,EUROPEAN,58,OTM,-0.15936499999999998,0.016929711751796087,0.09830925439522392,-0.028817440179750527,-0.033963954419378224,35.385,20.4,1.3
VALEN771,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,77.16,2.66,EUROPEAN,58,OTM,-0.266305,0.021976911429185567,0.13301902959246628,-0.04029814809604458,-0.05787757576518602,36.883,32.74,2.66
VALEN790,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,75.66,1.86,EUROPEAN,58,OTM,-0.217256,0.02129519654595188,0.11908399589799207,-0.03337822974018282,-0.04650378662998384,34.076,26.83,1.86
VALEN830,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,79.66,2.7,EUROPEAN,58,OTM,-0.30937099999999995,0.02810773578249991,0.1427900407471719,-0.035817880116563075,-0.06633952365614716,30.956,36.35,2.7001
VALEN831,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,83.16,4.04,EUROPEAN,58,ATM,-0.41695899999999997,0.031918724473208725,0.15809755312291235,-0.038021061644099526,-0.09033276888809322,30.183,47.41,4.04
VALEN840,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,80.66,3.09,EUROPEAN,58,ATM,-0.33982999999999997,0.02913505308629706,0.14840432116147803,-0.03718685489911897,-0.07315666459723343,31.039,39.59,3.09
VALEN841,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,84.16,4.37,EUROPEAN,58,ATM,-0.449624,0.03346234961995526,0.16032114683054832,-0.036989854760509686,-0.09744093274829244,29.195,50.54,4.3701
VALEN850,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,81.66,3.43,EUROPEAN,58,ATM,-0.36960000000000004,0.030467081391375963,0.1528993103726146,-0.037559432091668433,-0.07972482246439684,30.581,42.61,3.43
VALEN860,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,82.66,3.88,EUROPEAN,58,ATM,-0.40139100000000005,0.03115248287175332,0.1566493207481996,-0.03838124110360757,-0.08693915969269085,30.642,45.91,3.8801
VALEN870,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,83.66,4.03,EUROPEAN,58,ATM,-0.43259400000000003,0.03392555634072683,0.15929907961896778,-0.03607422539758154,-0.09334839575386265,28.613,48.7,4.03
VALEN900,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,86.66,5.39,EUROPEAN,58,ATM,-0.539596,0.03619522038557982,0.16081496368782797,-0.03348954678178725,-0.11727406603055072,27.074,59.07,5.39
VALEN910,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,87.66,6.08,EUROPEAN,58,ATM,-0.57204,0.03508673608130224,0.1589693282474947,-0.033519503327227015,-0.12516738704395522,27.609,62.32,6.08
VALEN920,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,88.66,6.59,EUROPEAN,58,ATM,-0.609977,0.03534509812581001,0.155431185153581,-0.03129493599008437,-0.1337142736202281,26.797,65.83,6.59
VALEN930,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,89.66,7.15,EUROPEAN,58,ITM,-0.648193,0.035151225572241235,0.1503289510949775,-0.028861009403581966,-0.14243037885313634,26.06,69.34,7.1501
VALEN931,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,93.16,9.8,EUROPEAN,58,ITM,-0.749602,0.029626062691905732,0.12884001835399433,-0.0236323883952015,-0.16823793863499895,26.5,78.83,9.8
VALEN950,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-02-17T00:00:00.000Z,91.66,8.35,EUROPEAN,58,ITM,-0.7277480000000001,0.03372917049429422,0.13450048016430535,-0.022634920233023215,-0.16065342306916489,24.299,76.5,8.35
VALEO100,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-03-17T00:00:00.000Z,78.41,3.0,EUROPEAN,78,OTM,-0.29277200000000003,0.0232088237541089,0.16152337001513065,-0.030451279234953093,-0.08580520927866363,31.535,35.57,3.0
VALEO759,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-03-17T00:00:00.000Z,75.91,2.0,EUROPEAN,78,OTM,-0.224846,0.021176395684735994,0.14083844560507497,-0.025541079103768134,-0.06495654635007844,30.135,27.82,2.0
VALEO867,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-03-17T00:00:00.000Z,83.41,6.0,EUROPEAN,78,ATM,-0.423705,0.022914165864251216,0.18397748943161976,-0.03958949033342492,-0.1293117898526569,36.381,50.4,6.0
VALEP10,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,82.55,4.8,EUROPEAN,102,ATM,-0.397293,0.025254474553933915,0.2071753343943628,-0.025824198804916404,-0.15521562986553805,28.425,46.83,4.8
VALEP658,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,62.55,0.8,EUROPEAN,102,OTM,-0.07934300000000005,0.007324436705716854,0.07936867414697263,-0.014013013901394119,-0.030355977572389274,37.547,12.09,0.8
VALEP708,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,67.55,1.42,EUROPEAN,102,OTM,-0.13123300000000004,0.01096464347296772,0.11438971683411531,-0.01927779110242585,-0.05060089090189656,36.149,18.66,1.4201
VALEP798,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,76.55,3.03,EUROPEAN,102,OTM,-0.26455300000000004,0.019306829473204067,0.17581003945205836,-0.025179148974292773,-0.10268345811602103,31.553,33.41,3.03
VALEP808,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,77.55,3.32,EUROPEAN,102,OTM,-0.28497799999999995,0.02021466385102902,0.18237802944888312,-0.025774784232648056,-0.11083838674160303,31.261,35.6,3.3201
VALEP818,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,78.55,3.63,EUROPEAN,102,OTM,-0.30622400000000005,0.02109152248303833,0.18850926369015267,-0.026277171906245813,-0.11935447699207681,30.969,37.85,3.63
VALEP828,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,79.55,3.9,EUROPEAN,102,OTM,-0.32732399999999995,0.02212942572639889,0.19391418331701782,-0.026358629953837188,-0.127658795209814,30.363,39.97,3.9
VALEP848,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,81.55,4.55,EUROPEAN,102,ATM,-0.37338000000000005,0.023962962166408537,0.2034304089675784,-0.026470210671672594,-0.14603090836906849,29.416,44.6,4.55
VALEP868,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-04-20T00:00:00.000Z,83.55,5.38,EUROPEAN,102,ATM,-0.42325,0.025208737087766886,0.21033953045859455,-0.02654672852470818,-0.16643487736907736,28.912,49.62,5.38
VALEQ656,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-05-19T00:00:00.000Z,65.66,0.95,EUROPEAN,123,OTM,-0.098109,0.00926958013639496,0.10209562716411932,-0.012401773283560468,-0.04507191723674176,31.648,14.2,0.9499
VALER550,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2024-06-21T00:00:00.000Z,51.66,1.25,EUROPEAN,408,OTM,-0.06898300000000002,0.0038383949783829725,0.14264453720733616,-0.005065984629658204,-0.11454569394053558,32.192,14.15,1.25
VALER80,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2024-06-21T00:00:00.000Z,76.66,5.0,EUROPEAN,408,OTM,-0.278601,0.013576879983802255,0.3607989335651463,-0.007914615982287454,-0.4618338623258872,23.02,38.43,5.0
VALER807,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-06-16T00:00:00.000Z,80.74,4.77,EUROPEAN,143,ATM,-0.354461,0.021098690117659573,0.2366818837083488,-0.02019039258727138,-0.19691271226766305,27.725,43.47,4.77
VALES766,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-07-21T00:00:00.000Z,76.66,3.97,EUROPEAN,168,OTM,-0.280477,0.016776883772973636,0.23227635580670689,-0.017940385418885717,-0.18435619066842404,29.127,36.56,3.9699
VALES796,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-07-21T00:00:00.000Z,79.66,4.82,EUROPEAN,168,OTM,-0.334074,0.018961476993521752,0.250903223357797,-0.018165804431256483,-0.2201950122857537,27.837,42.02,4.82
VALES806,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-07-21T00:00:00.000Z,80.66,5.09,EUROPEAN,168,ATM,-0.353043,0.019790279257206386,0.2561713099313573,-0.017991842910973558,-0.23267310070250596,27.232,43.85,5.09
VALES816,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-07-21T00:00:00.000Z,81.66,5.45,EUROPEAN,168,ATM,-0.373386,0.020409136223177155,0.2610795036647922,-0.01797623939106052,-0.24652498283040064,26.912,45.89,5.45
VALET600,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2024-08-16T00:00:00.000Z,60.0,2.07,EUROPEAN,448,OTM,-0.11461299999999996,0.0061811281111996755,0.21800945735892313,-0.005837814144250629,-0.20885230574563818,27.825,20.29,2.07
VALET800,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2024-08-16T00:00:00.000Z,80.0,6.0,EUROPEAN,448,OTM,-0.32401100000000005,0.014913491328632506,0.40470968662768636,-0.00702239977308567,-0.5930593212281532,21.409,43.21,6.0001
VALEU10,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-09-15T00:00:00.000Z,84.74,6.9,EUROPEAN,208,ATM,-0.43270200000000003,0.020932628601808393,0.3016828399247518,-0.014311842183459603,-0.3585307806469888,24.489,52.11,6.9
VALEU102,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2024-09-20T00:00:00.000Z,102.0,13.36,EUROPEAN,473,ITM,-1.0,0.0,0.0,0.0077969787531990825,-1.843985350379923,0.0,100.0,13.8019
VALEU104,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2024-09-20T00:00:00.000Z,104.0,14.0,EUROPEAN,473,ITM,-0.345738,0.0039578271523021905,0.42656904724952016,-0.03027163837669465,-1.4290112714728755,80.533,76.01,46.9393
VALEU110,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-09-15T00:00:00.000Z,94.74,10.9,EUROPEAN,208,ITM,-0.713492,0.026189519505923835,0.26110219731812934,-0.00498602172740871,-0.5872475465190256,16.94,76.35,10.9
VALEU840,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2024-09-20T00:00:00.000Z,84.0,7.3,EUROPEAN,473,ATM,-0.38469,0.016611688513219,0.442102124382558,-0.006136186088221534,-0.7467249047886916,19.886,49.17,7.3
VALEU860,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2024-09-20T00:00:00.000Z,86.0,8.5,EUROPEAN,473,ATM,-0.41743300000000005,0.01656383591644296,0.4515975810823401,-0.006253038466643743,-0.8211429831397292,20.372,52.82,8.5
VALEU900,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2024-09-20T00:00:00.000Z,90.0,8.84,EUROPEAN,473,ITM,-0.501599,0.020992002297668375,0.46151413259678115,-0.003951249626647235,-0.9609219176796441,16.428,59.06,8.84
VALEU960,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2024-09-20T00:00:00.000Z,96.0,10.9,EUROPEAN,473,ITM,-0.67047,0.02490031790605047,0.41871400936068964,-0.00020307563094643937,-1.2672370627341758,12.565,73.02,10.9001
VALEV830,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2024-10-18T00:00:00.000Z,83.0,6.87,EUROPEAN,493,ATM,-0.366093,0.016177073396690285,0.4443756037395689,-0.005876617316876235,-0.7391639565127043,19.693,47.34,6.8699
VALEW700,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-11-17T00:00:00.000Z,62.94,1.95,EUROPEAN,253,OTM,-0.12604899999999997,0.007702149847309643,0.17518631388795972,-0.010001238097671249,-0.12643618505321408,31.774,20.41,1.9501
VALEX09,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,109.91,26.71,EUROPEAN,13,ITM,-0.850263,0.012095176380797393,0.04466461628966311,-0.164649634142634,-0.05081637255160194,100.396,89.72,26.71
VALEX10,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-12-15T00:00:00.000Z,98.74,12.5,EUROPEAN,273,ITM,-0.912187,0.019647102297210416,0.14013202309911257,0.004735291486567534,-0.9698548577573721,9.234,92.65,12.5
VALEX100,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,96.91,11.58,EUROPEAN,13,ITM,-1.0,0.0,0.0,0.007683338542746342,-0.049941408560986604,0.0,100.0,12.3701
VALEX101,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,97.91,12.33,EUROPEAN,13,ITM,-1.0,0.0,0.0,0.007762621780211479,-0.05045674659174696,5.04,100.0,13.369
VALEX102,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,98.91,13.3,EUROPEAN,13,ITM,-0.981528,0.0072421547926715705,0.008679304599177729,-0.0031552671951093542,-0.05018859270977477,32.582,98.46,14.409
VALEX103,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,99.91,15.2,EUROPEAN,13,ITM,-0.9259040000000001,0.01491727488461045,0.026898268684991174,-0.04326848979874058,-0.04841357203344495,49.023,94.03,15.6651
VALEX104,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,100.91,15.4,EUROPEAN,13,ITM,-0.8620099999999999,0.017170207885042844,0.04226900931257044,-0.10166545178717433,-0.046426660664161776,66.928,89.28,17.2087
VALEX11,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,94.91,9.5,EUROPEAN,13,ITM,-1.0,0.0,0.0,0.0075247720678160695,-0.048910732499465884,0.0,100.0,10.3721
VALEX3,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,104.91,19.28,EUROPEAN,13,ITM,-1.0,0.0,0.0,0.008317604442467432,-0.054064112807069485,0.0,100.0,20.3618
VALEX519,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,51.91,0.01,EUROPEAN,13,OTM,-0.002171000000000034,0.0004585456608233602,0.0013099027822866844,-0.0038974644327152137,-9.97017118778231e-05,77.664,0.37,0.0099
VALEX529,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,52.91,0.01,EUROPEAN,13,OTM,-0.0022529999999999495,0.0004919618944676552,0.0013545890704671818,-0.003884213362069727,-0.00010328563536612634,74.858,0.38,0.01
VALEX539,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,53.91,0.01,EUROPEAN,13,OTM,-0.0023330000000000295,0.0005274431427991374,0.0013983164254249218,-0.003859962562957478,-0.00010679352072799087,72.076,0.38,0.01
VALEX549,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,54.91,0.01,EUROPEAN,13,OTM,-0.002422999999999953,0.0005671296776334788,0.001446838446496449,-0.0038426393491637007,-0.00011069869048452919,69.359,0.39,0.01
VALEX559,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,55.91,0.02,EUROPEAN,13,OTM,-0.004426000000000041,0.0009424435117290695,0.002487280993188288,-0.006832904935713083,-0.00020309966001437333,71.752,0.7,0.02
VALEX594,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,59.41,0.03,EUROPEAN,13,OTM,-0.007017999999999969,0.0015627996020801227,0.003745976741379725,-0.009339584921344492,-0.0003211948941867998,65.167,1.05,0.03
VALEX602,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,56.91,0.02,EUROPEAN,13,OTM,-0.0046000000000000485,0.0010151267320868916,0.002574352129814665,-0.0067942476197960415,-0.0002106622146954998,68.946,0.72,0.0199
VALEX604,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,60.41,0.04,EUROPEAN,13,OTM,-0.009162000000000003,0.0019893991742346235,0.004735212253976316,-0.011720961845434178,-0.0004197469642187012,64.711,1.35,0.04
VALEX607,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,57.41,0.02,EUROPEAN,13,OTM,-0.004691000000000001,0.0010543896558239175,0.0026201891378624716,-0.0067755543462374845,-0.00021467279684623017,67.561,0.73,0.02
VALEX612,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,57.91,0.03,EUROPEAN,13,OTM,-0.006611999999999951,0.0013920295024562723,0.0035539983101836813,-0.009441389299639238,-0.0003035056019247517,69.412,1.02,0.03
VALEX613,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,43.91,0.01,EUROPEAN,13,OTM,-0.0016599999999999948,0.0002729864248207253,0.0010266339082841318,-0.004025301897127402,-7.747995979467388e-05,102.244,0.34,0.01
VALEX622,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,58.91,0.03,EUROPEAN,13,OTM,-0.006875999999999993,0.0015024890706291983,0.0036788514157867023,-0.009370556453283137,-0.0003150004537563557,66.568,1.04,0.03
VALEX624,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,62.41,0.04,EUROPEAN,13,OTM,-0.009974000000000038,0.0023464539557719833,0.005099990451913252,-0.0115209382240648,-0.00045509578797152113,59.091,1.42,0.04
VALEX632,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,59.91,0.03,EUROPEAN,13,OTM,-0.0071670000000000345,0.0016266121264238629,0.0038157870799964675,-0.009309608739213543,-0.0003276647158007414,63.777,1.06,0.03
VALEX642,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,60.91,0.04,EUROPEAN,13,OTM,-0.009352999999999945,0.0020709733988521824,0.004821132670735384,-0.011670042090521178,-0.000428023669189475,63.29,1.36,0.0399
